User_ID,Calories,BMI,Duration,Age,Heart_Rate,Calories_Burned
12810706,164.0,22.600262984878366,113,35,150,204.86212943896967
12342367,35.0,25.661152034778407,55,39,108,153.29261363465815
10407006,43.0,24.74745425777921,23,58,114,67.69345017060559
17493104,14.0,25.351541373715524,46,29,131,104.03321412690647
16065360,180.0,25.241789775746625,39,36,119,98.99454998108071
17965001,85.0,26.365603028664147,50,42,116,140.2860620747921
10454071,23.0,22.857142857142858,30,22,88,73.83580988800874
10407316,56.0,25.07716049382716,119,51,78,398.48293847225165
10783304,121.0,23.73323840037973,73,56,154,164.29124940808708
10745078,88.0,26.035105400184765,97,27,132,221.69922946734573
12293039,146.0,25.71166207529844,68,64,69,256.34838409297214
18361156,119.0,23.875114784205696,41,24,160,66.3148672541511
11280148,172.0,23.80869017191275,88,54,69,298.2820625118034
16324636,53.0,24.24242424242425,53,64,177,112.93714924097574
12781381,31.0,24.158817968558527,25,32,156,46.103390269714225
10504495,96.0,25.25187456517818,78,59,148,198.76499709195008
15281308,109.0,21.612811791383223,68,41,116,155.04275369293674
15717463,79.0,22.8625344752504,9,43,113,22.411366815484655
19333789,123.0,24.14151925078044,104,43,115,270.3387883677575
12561963,14.0,23.545706371191137,74,63,127,201.6353183079718
19416338,37.0,22.6799524092802,94,43,176,150.98221401492114
17777009,4.0,22.666666666666668,8,27,128,15.843314212874445
16407758,81.0,24.61810377477591,107,34,146,221.04184819898114
11437286,168.0,22.54595907041276,43,31,162,67.58453980411309
11867929,47.0,25.55932915514163,118,19,114,276.1434645758035
19274482,91.0,22.052190183434128,39,65,128,100.88602259828822
10971872,47.0,22.89307408198773,5,30,175,7.063853644198029
18523193,11.0,24.977043158861346,28,44,131,69.63208977485615
15222770,76.0,25.487697284579944,61,26,140,128.07518923649934
11388698,62.0,24.915315920606925,104,24,60,322.4777832429071
18167192,81.0,22.66270867247598,74,65,177,146.50007302975933
16376436,21.0,24.87771968291449,45,27,173,71.96758625692425
18218792,25.0,23.991212856977683,58,26,71,167.41207041088535
16006999,42.0,25.3069320474676,50,39,94,147.06883379095973
10098080,168.0,25.46938775510204,64,40,175,119.36000312170754
18922370,45.0,23.25501863821347,112,24,137,209.07579481859827
13887001,82.0,26.863298703434666,64,65,171,160.70603717286392
19910249,3.0,24.48565200513601,61,26,141,120.7049684939068
13781321,7.0,24.14279513888889,35,44,133,82.95876661421818
11621985,169.0,25.25951557093426,88,41,178,160.07997896087915
19741778,11.0,24.50980392156863,28,46,138,66.53482810332547
19147723,61.0,24.930747922437675,93,34,165,170.98264431047173
10602562,55.0,24.099722991689752,40,37,92,112.17663596447089
16557786,117.0,24.953641171218614,89,24,142,176.19294969585033
13531243,143.0,24.45356840961236,34,60,157,80.14269525680544
11037174,17.0,21.672110130948383,28,57,168,51.96387529055527
16429622,113.0,24.77679524969029,112,24,84,308.7426380483001
14598018,3.0,24.97608672547561,110,45,75,360.0122271031539
19687890,120.0,25.94548395958609,34,36,67,113.11948243516123
10679437,4.0,23.011176857330703,90,37,94,239.456320782468
12129584,227.0,24.857954545454547,96,61,144,249.25668694594123
19715842,186.0,24.73246135552913,11,56,142,27.74223324572631
11171031,65.0,25.35925612848689,39,57,105,121.46122473367929
18914851,80.0,22.647376960519203,59,24,70,160.54665669883053
16856583,75.0,26.346494034401,96,23,120,231.62414070020938
18524844,156.0,23.30905306971904,18,42,103,47.833272846560796
12084103,68.0,23.79535990481856,14,58,70,48.23235881742066
12253064,105.0,24.50465588461808,84,30,70,254.16388560576033
14294058,28.0,23.938989774631512,20,56,81,65.48425538821802
18869437,9.0,23.53036634346221,58,57,144,138.2592997299678
12027550,137.0,24.158817968558527,99,39,150,202.97658129980823
11519985,144.0,27.47168889838528,110,34,141,268.3360947154323
11879530,26.0,24.78425751739377,93,65,121,276.66410765903436
18890342,97.0,24.46460160337235,81,39,165,152.04768326942573
10666751,9.0,25.64891761567662,74,51,107,222.87239982601892
13889180,92.0,21.736505252988767,48,25,163,65.53807054458785
10277943,175.0,22.49963710262738,77,62,161,163.9162843801893
17372184,8.0,22.783308885490467,49,35,153,87.77565032169585
13707141,44.0,26.30361891548156,104,41,122,280.70451037675633
12477226,25.0,25.2993759487266,60,59,110,184.48538610330593
15973862,122.0,24.898143956541425,111,19,104,267.1484004511355
10320322,33.0,24.44180208746201,88,19,170,127.80767271251075
15918487,87.0,27.35042735042736,86,44,168,192.02482685362233
15452606,204.0,25.76721894405937,111,31,92,319.294267353717
17791415,97.0,24.897060231734173,61,65,144,162.95230532349973
14429861,11.0,22.10028959000152,25,56,119,63.90690430597919
13929949,175.0,24.48565200513601,72,29,61,225.32650514392236
14224782,194.0,26.794938016528928,54,49,72,193.27426366480728
13650851,84.0,24.898143956541425,37,45,125,95.4023420560509
16082376,30.0,23.55555555555556,95,45,116,243.05115253877207
14611732,110.0,25.558846200657225,11,63,102,36.11306315255091
16957143,91.0,27.072053311120367,74,42,104,225.39547940110995
14333587,52.0,25.195263290501387,19,21,90,50.65344481996466
19701266,155.0,22.4058769513315,86,43,69,261.87695096717215
17487188,160.0,25.458065904119906,36,53,82,121.31266123413172
17271452,105.0,25.7626772778288,79,20,145,154.38645387498994
19298349,197.0,24.62296091104956,24,18,170,34.89687257794281
15576113,252.0,26.29656683710737,92,34,88,279.7764128678313
17081240,134.0,24.898143956541425,19,24,156,33.851651426850175
14326264,31.0,24.83564645726808,52,65,90,177.09829277626548
19324111,104.0,23.38868655818771,75,22,137,138.4246647135793
10935309,21.0,23.80869017191275,25,36,133,54.82622039244372
10346831,83.0,26.29656683710737,46,56,77,164.72985557349497
10108209,106.0,25.91512795594429,30,63,70,112.80505656236821
19711391,67.0,25.2162533116282,112,51,162,247.6176648822979
15089150,153.0,26.03082049146189,18,52,106,55.51228791301902
19066888,95.0,21.52909052720017,61,33,62,175.10366785602264
17861443,48.0,24.61810377477591,41,57,61,149.1953743621585
11447184,80.0,21.192742415229034,62,64,113,166.3518148426401
14629795,58.0,24.00548696844993,25,56,131,64.88135619198619
19964969,211.0,24.44727891156463,86,44,90,257.3817851614833
12943060,72.0,24.91076740035693,73,58,67,263.2052194658442
18538549,21.0,23.12406058503873,7,55,102,20.16893385645441
14117026,110.0,22.67573696145125,91,42,107,230.66933097362588
11078868,22.0,23.337684427040067,94,43,61,305.91793325109893
16650459,3.0,24.977043158861346,41,31,81,120.66311465735049
18551283,171.0,24.69864962817794,92,31,64,289.47888204167015
10205471,45.0,25.76571345623458,53,31,66,171.35527104548027
12658315,75.0,25.507492826017643,23,42,79,74.09892404667472
13970593,140.0,24.24181207545264,119,53,151,272.870309478238
17413500,118.0,22.4813290656912,93,21,136,162.2585571965752
18405595,66.0,24.09297052154196,89,64,61,329.88637933407915
16713463,126.0,25.14860539551897,16,32,91,45.46901083317813
14076216,218.0,24.4140625,65,49,149,147.4288046725621
10354557,86.0,25.46938775510204,45,35,62,149.71846538806724
18626875,31.0,23.42209072978304,37,31,100,93.09566970632935
11671969,107.0,23.70584142853462,54,18,101,124.35025896018085
13719627,103.0,26.041666666666668,72,59,179,158.92732313575524
10808502,46.0,24.023808670084986,110,37,136,241.18202583623818
18244985,196.0,25.4200146092038,75,27,180,117.0894574552331
10848574,45.0,27.77777777777777,90,27,144,207.64493307839385
10204638,109.0,27.041644131963228,37,41,104,111.92308328516164
15604311,30.0,22.18934911242604,85,51,160,162.75705986174438
16231616,256.0,26.56147271531887,28,45,146,69.10613211093136
12685860,113.0,26.040952824758094,65,44,130,169.9292343953318
18066882,15.0,25.43268595587264,65,57,76,228.8102092173293
18581701,31.0,24.114038033027075,102,18,151,169.35529551952916
14903042,76.0,26.73201158387169,32,50,106,99.95484191439708
13220276,162.0,22.571047501795427,62,21,153,94.30464422891507
14425401,146.0,23.9795918367347,47,24,128,97.18118859015883
12642027,116.0,26.863983410312,45,26,83,136.29647517904363
19570538,39.0,24.38652644413961,43,33,130,96.4453271773965
10681639,68.0,26.7538644470868,90,22,93,252.81736048430918
14699748,176.0,23.25501863821347,53,51,179,93.70326954002877
17795547,14.0,23.51020408163265,21,40,109,53.78526256487298
19374616,175.0,23.79552644102909,102,60,101,311.6302201939955
16647083,174.0,21.63331530557058,74,42,92,194.5630250344613
17244118,34.0,23.80869017191275,114,30,86,311.4288795210921
19149260,27.0,22.265625,74,41,137,152.56340702676863
14898133,7.0,24.41927902078691,102,28,118,236.90917805109518
11387224,52.0,26.528510346119035,69,34,78,221.01059226771648
12954041,124.0,25.529644871208653,78,54,171,169.5669886566806
19600305,109.0,23.19109461966605,89,30,174,129.792748264437
17810855,32.0,23.51020408163265,9,44,161,17.26596065672923
19251887,163.0,23.49523687470631,6,37,135,12.898737949859457
13049157,63.0,23.51020408163265,26,50,62,87.9572000234128
13092026,30.0,23.87543252595156,116,59,130,307.18356533705594
15529573,167.0,25.5649539199596,61,49,179,120.74992853091821
11826065,28.0,25.45235781387385,70,25,158,128.18021247741558
11277029,66.0,24.67702133836552,78,46,84,244.5352933834442
19287759,165.0,25.725517400855587,102,57,172,227.88934056634486
10434174,22.0,23.80879704526724,20,36,74,60.052361561393454
12348988,46.0,22.58955143605005,116,23,142,198.2820216671567
17807335,28.0,24.0569347455645,55,61,119,156.96126123372477
10493760,113.0,25.2993759487266,43,56,142,111.05244257735013
12559026,15.0,25.86451247165533,90,65,82,326.2928054395754
13705532,82.0,20.808561236623067,80,58,70,250.07435152997775
14257916,211.0,26.023048986244955,92,38,118,245.72460100661672
17774574,118.0,25.487697284579944,115,39,144,261.58262331533876
18346211,183.0,26.26196308174036,44,59,175,100.57323020238735
10218344,9.0,22.031725684986377,42,27,93,100.49742459504975
18440252,67.0,21.7784352399737,64,27,162,90.81294438724646
14812574,69.0,24.653739612188367,63,46,174,119.55262388574334
12318905,61.0,26.28780718336484,14,33,66,46.540120270939425
16615240,138.0,24.24242424242425,103,18,165,152.64290116750684
17003467,17.0,24.46460160337235,68,34,103,179.4806665673785
13938842,39.0,23.45856237526697,119,47,178,206.19335616924167
19912651,6.0,25.029760996306585,67,43,150,148.34493567775723
19790099,96.0,28.089010954714272,53,63,123,173.0603996281682
17883897,71.0,27.77427092538821,68,36,173,140.62744482138746
18689960,154.0,26.812218711098343,36,38,82,116.97250274228354
17625916,153.0,23.1404958677686,11,34,161,18.72266187206675
18517008,44.0,25.725517400855587,25,63,117,77.37500825563227
19275069,6.0,24.724520008546747,24,57,79,81.67924673702927
19927461,60.0,24.24242424242425,30,38,86,87.59047888058404
12604799,30.0,26.216410224399983,72,58,176,161.9624624687668
18405143,46.0,21.98989236526368,114,57,119,292.0865785599987
18688019,178.0,22.832879346258608,120,62,67,414.5045978101391
12695262,41.0,21.82995219993225,90,36,160,144.99711188883202
13228796,159.0,24.77365884419621,19,24,126,41.420001067726176
17070353,19.0,27.94309769197271,108,34,61,387.45111737280615
14285377,72.0,24.653739612188367,89,18,81,238.38859215028364
16771670,48.0,24.48565200513601,83,54,129,219.00759246315397
14061500,169.0,22.07409972299169,90,23,162,124.18273557623553
11346458,110.0,24.341758286340216,120,43,163,235.4628385942068
19032972,111.0,24.857954545454547,96,19,95,242.49010950808275
10527969,161.0,21.84700852033332,18,49,167,31.441974136060008
18278194,6.0,26.315068117650284,31,65,83,113.45724721047068
18351725,18.0,24.44180208746201,109,22,71,312.1574484686707
11383161,110.0,24.67702133836552,44,54,140,110.35927664214881
17178819,150.0,24.7103836752046,62,48,81,199.34057407557185
19499822,165.0,22.758306781975424,32,29,177,43.30359306232817
19417282,93.0,25.48476454293629,30,52,142,75.9505260774458
11606421,29.0,24.930747922437675,117,47,132,294.9862631684877
19754500,8.0,23.337684427040067,67,65,135,176.08737712159305
14307694,190.0,21.63114885435026,70,23,155,99.99593301543513
13958299,146.0,24.994540027663867,29,32,176,48.111986307544726
15525873,37.0,22.50692520775624,7,32,154,11.865128745305956
14964241,24.0,23.73323840037973,76,33,140,154.72655835597178
19518777,24.0,23.046875,48,37,82,135.7966634799235
16027618,13.0,22.666666666666668,101,30,133,198.45156230082856
17488683,163.0,24.3910588392529,46,61,122,131.02591529494242
15384983,39.0,25.77251808021039,120,59,89,409.61701965975385
16626353,2.0,24.61810377477591,103,63,78,361.7120719006257
15031392,161.0,26.01456815816857,10,48,85,32.99680898741153
17157156,67.0,24.736530186296992,43,51,149,100.53291368795806
18454162,7.0,24.543462381300216,56,46,70,185.5219017943063
11585623,84.0,27.727478497057493,27,20,79,82.88650486732097
19553846,100.0,24.25867407194612,93,26,177,135.83043527309036
18199020,44.0,25.97867956642479,54,28,115,136.6457545682789
10968504,111.0,24.48565200513601,47,28,104,118.52608702312396
12948429,4.0,23.30558858501784,23,42,127,53.53760801865666
15385293,155.0,25.458065904119906,73,39,106,203.87984136700206
16778398,166.0,26.03749399134753,55,59,135,154.58387959158313
13952138,177.0,24.343809494085704,15,63,148,37.829367611454806
11418173,81.0,22.981901752370007,16,26,179,20.74614326447367
18229508,81.0,24.62296091104956,78,37,117,196.35005098347665
11001051,12.0,23.99945916711736,12,38,69,37.52371359331229
19791571,47.0,21.36752136752137,28,27,81,69.62085935840238
18900736,186.0,25.746944318696244,96,39,130,239.46616059627436
16267891,110.0,22.4058769513315,45,46,83,130.77187327165277
17874805,12.0,26.25072494734593,40,26,125,95.478720807391
12766571,48.0,26.31578947368421,105,22,155,200.71139113917678
11429199,205.0,23.225431847873423,89,57,144,209.25578582477067
11764516,42.0,25.21860694608152,76,28,120,180.927972752835
15459106,170.0,24.337479718766904,59,18,66,168.18188214238074
11731165,179.0,25.458065904119906,13,59,131,36.446410597560096
18042708,36.0,25.05930702662969,51,18,176,72.33567572125922
14226375,175.0,22.571047501795427,19,56,174,35.186476198196786
10313125,192.0,21.484375,52,63,97,151.63819550669214
10210251,136.0,25.0,114,22,80,319.2
13510781,82.0,27.18089990817264,108,39,67,379.31201515414887
12061462,15.0,23.66691015339664,86,43,180,142.48461543296176
11348433,121.0,27.379664683612766,46,23,148,98.39323091289076
17958322,114.0,23.163373273470786,64,49,87,191.05148035022768
13982400,51.0,26.31578947368421,88,65,151,239.97059575324536
14050303,56.0,24.3910588392529,74,28,113,176.72897035268363
12194902,26.0,26.59498412879979,16,27,90,46.74713920611575
13839510,120.0,23.1084345786212,6,64,175,12.222765693440818
10922280,112.0,26.395803401383272,11,56,159,27.131966083194214
10420513,162.0,26.040952824758094,84,51,148,209.2538395486312
13800453,137.0,23.87543252595156,7,48,175,12.852869019894538
15194331,83.0,25.43748081224508,113,29,179,182.17337724036037
15560359,37.0,21.192742415229034,7,61,100,19.658881657895066
13917424,57.0,23.35633171360305,31,33,96,80.57919163767252
11796211,131.0,25.38146854190928,118,55,97,376.5571420576328
10998314,25.0,24.023808670084986,111,20,110,249.6000342581459
11022378,25.0,25.640242971826257,44,19,135,90.6707774636785
13064141,143.0,26.03082049146189,106,22,96,285.2074641302261
14781112,58.0,22.6799524092802,37,28,160,57.73622479562952
13020317,135.0,23.53304270668569,96,42,90,274.53330856817985
13431564,80.0,24.913494809688583,5,52,121,13.793863382998008
11509786,176.0,24.21875,12,52,77,39.459048757170166
12122483,45.0,24.21875,105,39,149,217.39153322179726
15166142,153.0,24.858365128916635,36,54,65,128.03929060312012
16108423,76.0,23.93162393162393,52,39,68,163.8589377522838
11968898,42.0,23.66524436157625,111,28,70,321.97421078230303
18707831,17.0,22.647376960519203,105,49,154,211.1234542442972
10354587,72.0,24.62296091104956,8,52,178,15.564833880346773
14869660,82.0,24.307243558580453,98,48,169,192.53133683100464
14569822,160.0,26.23355580417422,74,62,179,168.78607923431565
13560718,72.0,24.509209153340297,114,25,61,348.98899378695285
15837100,97.0,26.42356982428326,23,37,88,71.47668015885465
17761520,57.0,23.80869017191275,36,59,169,75.81128700183024
16203973,17.0,23.83300460223537,13,51,180,23.60854578287656
10300085,16.0,26.577894708582782,16,21,110,40.62919508098745
18947699,25.0,23.959094229364496,15,35,165,26.285337975759326
18888891,7.0,22.892819979188346,50,21,128,94.92338784288991
15685526,217.0,25.23068050749712,20,37,82,61.25019274833993
15473013,220.0,24.999381203435565,5,26,159,8.933476666080765
18986921,8.0,26.59279778393352,67,33,66,224.91181269630246
18459589,17.0,25.43268595587264,113,43,115,309.32797060699943
18664101,152.0,26.7538644470868,25,55,136,70.06792651014112
18935847,51.0,24.7292794668888,34,42,165,66.58834809707236
10020479,202.0,23.722810651876102,17,21,121,35.41489619976646
17489851,20.0,25.50953320184089,38,58,133,105.02979527218052
12405000,8.0,26.035105400184765,8,62,159,20.272866414842497
11962088,42.0,22.948115744558788,32,58,139,77.05091671867447
17588263,190.0,25.227864583333336,106,55,74,369.9754948414596
11874273,121.0,23.66524436157625,99,36,112,244.12059048068664
10293839,7.0,26.332888752094664,63,31,102,176.38566313241253
13926344,150.0,24.9680097375238,31,38,142,69.09409478805925
17254889,104.0,23.25501863821347,73,32,144,139.58989399035892
14816139,31.0,26.47210743801653,29,20,179,45.34324974716748
15387103,73.0,23.795359904818564,7,54,94,21.315777879073625
12966327,109.0,23.87543252595156,101,63,138,263.52004206170153
13175113,200.0,24.43018604526296,72,33,171,121.32050247605038
18086810,198.0,22.77314838776461,29,31,73,81.69919617859505
16959072,110.0,25.236340330075304,24,26,152,45.79371737443408
18217363,106.0,22.10028959000152,38,64,128,97.82247638065245
12398290,130.0,25.43268595587264,30,24,108,74.92268517781724
17332980,76.0,24.03460983816696,9,31,77,26.074418660768252
10784419,93.0,24.41927902078691,103,23,110,241.42967556020037
10519770,153.0,25.76298057867617,65,38,60,223.53234212738022
15229533,123.0,21.230572023714146,96,32,86,239.198129460917
19802142,29.0,22.47120876377142,97,25,123,193.29741210286377
13757013,20.0,25.35925612848689,13,51,119,36.61025368751706
10029469,111.0,24.84098008957808,120,57,150,292.9843105944354
12464192,65.0,27.44454504300589,106,18,148,218.0934936860939
15761153,202.0,22.942130453700404,54,49,100,150.29037282512436
13851670,84.0,24.915315920606925,10,22,80,27.90948680615539
17012358,1.0,24.95659722222222,87,47,73,290.02066065168896
10490363,99.0,23.148148148148145,64,39,175,102.34955031513341
16491591,13.0,25.50361570247934,48,37,176,86.49013700361864
13071739,24.0,24.00548696844993,15,33,79,43.52962633469457
18877726,177.0,25.029760996306585,70,24,151,130.50380932800698
15829157,66.0,22.948115744558788,51,24,144,88.63270205767236
12990661,7.0,23.384353741496604,112,19,146,186.8885696075754
14218053,60.0,22.40817898532965,112,64,70,381.1382925264854
17064853,19.0,23.046875,77,31,179,107.18481895315487
16507757,84.0,23.4375,89,48,125,220.30903441682597
16665810,3.0,24.4943309512386,92,58,143,231.67629104403414
11854776,198.0,25.806451612903224,102,31,83,306.4294327083204
18099818,101.0,24.56747404844291,90,22,178,126.8172790396105
19912939,157.0,24.543462381300216,7,28,148,13.469907896372419
18780935,69.0,22.4813290656912,80,57,96,234.42237778541306
16153573,23.0,22.6421929718633,96,22,145,158.98597392773846
14101224,76.0,24.653739612188367,34,46,83,106.97422563465622
11184453,10.0,26.03889892655968,94,28,74,291.35182275239094
11034081,23.0,22.942130453700404,116,22,71,313.6106227800667
12365290,220.0,22.03856749311295,25,49,169,43.495204247849614
10717701,110.0,22.052190183434128,32,53,154,64.57055028704963
14306958,34.0,25.499131944444446,94,32,166,173.91689046898233
17330663,23.0,22.93975069252077,66,36,123,147.66753098467711
17094222,168.0,22.76943835385394,37,39,90,100.82670525291796
16212796,131.0,22.571047501795427,89,51,112,232.66464326229908
13570908,79.0,23.702162099664697,39,34,153,73.00267656496942
13235806,30.0,26.309431125667803,56,29,164,107.02555104357644
11280049,211.0,23.19109461966605,38,42,143,79.64585218182528
17377957,26.0,24.343809494085704,45,34,131,100.90412816897245
15418365,23.0,24.39626106740495,55,27,103,137.95716711613102
15190143,10.0,25.25951557093426,51,45,89,158.66272311888426
15399370,63.0,21.461936624163616,86,35,94,211.53118379924314
11057744,75.0,26.87854442344045,62,35,80,200.30393740489464
16396739,156.0,22.34778208804183,79,62,170,157.13576095411375
19306123,29.0,27.15271058955713,61,49,163,144.4939275130609
18884618,18.0,25.076193048107708,27,31,122,64.55770682124084
16991462,48.0,22.05805118868388,52,33,151,88.70636366207705
10484869,65.0,24.933720489837143,26,35,162,49.3399700954671
19118933,180.0,22.7189744005842,21,33,76,58.918277340049315
13749930,111.0,23.991212856977683,73,34,71,221.03716741007426
16161995,132.0,24.382716049382715,112,24,175,164.17745438236193
17596558,100.0,22.408786769347305,15,29,173,20.56147027934553
15199684,142.0,25.79591836734694,98,51,77,337.0357887189292
13433462,53.0,22.77318640955005,19,27,170,26.894577027883567
18136279,62.0,24.088223117166624,95,22,178,128.99640796121102
11064803,184.0,24.857954545454547,39,38,151,81.64988614635841
16430252,73.0,23.051754907792983,37,20,119,74.78664612961418
17021129,178.0,23.337684427040067,88,36,126,197.0104727217887
11953032,90.0,23.875114784205696,20,62,174,41.94842892684889
16539642,54.0,22.43230251562249,38,61,74,125.3108642517883
11974096,72.0,25.72755521400648,70,52,75,243.38740162984195
16137715,67.0,23.93606231490121,103,23,81,277.0955300965711
16393841,239.0,25.99243856332703,44,31,177,76.30854089934829
16250882,85.0,21.33821063862216,32,21,172,36.11417053607518
16306567,129.0,26.555965935105768,51,62,154,135.5776974844991
19081216,242.0,24.857954545454547,43,35,122,104.853169867895
13614624,12.0,24.382716049382715,74,46,90,223.57498701697236
12277432,96.0,23.18339100346021,77,52,60,262.6357454994145
16677705,150.0,21.64412070759625,24,55,134,54.81631422812834
18167689,89.0,26.09327520147972,5,33,65,16.586116957578547
15596873,16.0,21.36686914318855,76,37,146,134.62397106677287
13200711,9.0,24.61810377477591,91,41,68,296.64903841664926
16735883,52.0,24.034407151290267,67,52,111,187.735743506171
12485114,40.0,25.53544639152223,71,61,139,194.35845493941216
18891334,9.0,24.999381203435565,8,36,121,19.87975769440991
16642924,113.0,24.221453287197235,62,21,117,135.8674862385625
11715600,103.0,26.86873565994445,29,50,161,69.12236353410313
10497479,161.0,20.90419501133788,51,19,167,56.88603882948979
13492224,117.0,25.76298057867617,42,30,78,128.1203265824396
11665512,185.0,25.72103221453871,19,62,168,45.163897351934146
14749158,174.0,23.051754907792983,67,47,72,210.62764370202112
12891883,21.0,25.25,25,51,91,79.71731596558318
19508115,118.0,23.59700420642249,103,47,159,206.8466058686783
14889237,125.0,27.42382271468144,61,41,68,217.14561773382835
17955366,16.0,24.3910588392529,57,65,169,129.63128973137958
17714995,72.0,25.97867956642479,50,61,169,118.65888506339826
19284986,73.0,25.51020408163265,120,50,108,355.8666328481679
13566849,140.0,22.4813290656912,18,58,96,53.06339064225331
10451792,93.0,24.83564645726808,104,27,90,284.2998360305425
16899875,110.0,23.55555555555556,80,35,90,219.0658593584024
18510945,79.0,21.490285513793253,21,36,118,45.17246398593097
14767779,170.0,23.719609250647608,43,24,114,95.97580737243145
16330345,76.0,24.913494809688583,13,36,78,39.85548600038373
15718607,188.0,21.91380569758948,103,41,122,229.67803358510696
16841729,59.0,26.812218711098343,81,32,61,277.93249302482246
10199610,60.0,23.95122659311947,83,58,104,248.61016448201983
17070071,37.0,25.909456951787405,86,59,155,216.93539359468977
13223862,80.0,20.66115702479339,119,40,102,279.97564081190836
14175796,45.0,21.8724228190326,101,21,157,140.54008746458157
18423795,25.0,23.588329220496444,10,55,60,35.071942704125256
10944343,17.0,23.40750912892856,95,21,144,164.724143841635
14496329,83.0,20.9572742022715,27,22,120,49.11427142158389
12594630,91.0,23.80540166204986,63,58,62,224.0287773102122
13986856,25.0,22.837370242214536,95,61,150,218.32226036573667
17161697,128.0,25.45111384369012,102,40,103,290.80014993107517
11940761,10.0,24.143654745737138,50,57,66,175.97971322052638
18265751,141.0,25.475210660395845,42,54,92,136.58827837184964
13310511,143.0,25.766837531865903,18,28,68,56.74925798195692
13364765,221.0,25.77250395983785,104,28,89,297.98022757344796
13034851,43.0,24.75009611687812,76,30,77,224.65180371499997
10811092,211.0,23.45856237526697,66,31,115,152.73572184954102
18921304,21.0,24.24242424242425,39,25,149,71.1873237875891
16192447,105.0,26.493025631204315,23,42,143,56.3238944627904
14056281,113.0,22.600262984878366,34,35,161,56.50815932898627
15061225,108.0,25.209201358495854,82,61,164,193.48226995616307
13667533,85.0,25.854639471416256,88,61,178,196.80566441260197
19380876,64.0,22.981901752370007,117,35,90,313.21007558513486
13073285,32.0,24.9680097375238,29,27,131,63.371542706500634
15529998,39.0,22.8625344752504,44,24,122,89.34718890119669
19644436,9.0,22.93975069252077,92,61,146,217.48405327245854
14988744,75.0,26.87854442344045,18,31,109,49.71680477794604
13006321,48.0,26.81174510620575,30,32,148,67.12379836158135
11055225,90.0,26.87854442344045,106,33,170,207.8042105672161
16170652,265.0,26.19618735008206,91,19,60,286.57898744002375
12309121,49.0,26.42356982428326,26,47,169,56.50109728989156
11653070,38.0,25.95155709342561,52,47,141,130.35701942479838
15379395,149.0,24.56747404844291,87,35,78,261.96886049673503
10091465,125.0,24.897060231734173,114,48,174,223.33061382934835
19669217,133.0,27.173101615455817,55,61,165,140.56497546217764
19206087,89.0,24.515595463137995,7,65,123,20.431073144791387
18684812,102.0,23.30668005306752,46,30,175,67.02100303720421
10953676,19.0,21.98989236526368,23,37,112,53.00312545701628
16630436,48.0,24.88888888888889,77,52,65,271.38931777140425
14333424,223.0,25.401701323251416,32,40,76,102.91763542453562
18522331,167.0,23.89325887943301,88,59,105,263.3903806495351
11550336,25.0,23.198315069747565,49,50,168,92.86350823622475
14657744,31.0,22.948115744558788,75,55,131,184.84143213969924
19933420,80.0,22.826880934989045,82,52,177,144.92306755220412
17670321,47.0,24.740937287102444,67,53,165,144.3365940179441
11570706,160.0,25.249895876718035,77,37,132,183.1443055872991
17898833,57.0,24.85907356185008,23,20,160,37.992755025756495
13646799,17.0,23.804800634794685,51,25,114,115.1981618159391
19750359,29.0,24.879178701135288,120,57,150,293.47424613234324
10088974,96.0,26.14268848035082,18,49,159,41.68230525607838
10833946,58.0,23.54788069073783,42,46,65,137.55363630155693
12442756,150.0,25.712198685171657,57,24,129,127.63157250585553
13798251,114.0,22.72043837081092,65,19,168,84.22813158765099
18332679,39.0,26.794938016528928,40,38,127,105.19719197888848
17482369,98.0,25.33333333333333,44,23,145,86.30285213511787
18922964,149.0,25.766837531865903,85,45,99,257.38381411598624
12529768,135.0,23.640661938534283,34,65,150,83.46093132003489
17285679,89.0,26.797907701821742,13,59,160,33.13516161933816
18858634,56.0,27.17391304347825,68,53,125,201.4958953362706
19823155,103.0,24.635368550712467,37,49,68,125.91900147885009
13473399,29.0,24.088223117166624,56,62,70,198.64411786993958
19751742,46.0,22.43230251562249,93,59,79,297.0117635525175
16451525,96.0,22.308149910767405,18,63,175,34.810273308248874
11182952,40.0,21.63114885435026,79,26,102,174.49539953287987
15977838,7.0,23.051754907792983,57,28,162,89.64591618107221
11417259,23.0,26.88095170007721,103,40,117,289.60605516928206
17488164,69.0,24.86395196096829,109,28,137,229.93136604851986
13857166,90.0,26.365603028664147,63,19,85,177.93054576681934
11485371,86.0,22.52150804017837,82,20,97,185.84932324009486
15222950,24.0,23.91327452439154,98,28,153,175.25431739870308
19755121,130.0,23.735308416025617,45,52,95,134.53193034514806
19666541,83.0,22.806017279943863,72,32,161,117.42747294133471
14771702,135.0,23.875114784205696,72,60,158,164.2744588594093
16398210,53.0,23.630401234567906,96,28,114,220.14781106153958
11592925,156.0,22.12973972783723,12,48,65,37.90660498935605
17034371,54.0,24.801587301587304,6,45,62,20.59538696166803
15772373,6.0,22.857142857142858,109,45,124,258.76751843758535
13607724,193.0,25.06574621959237,114,49,123,307.1780054664901
14309852,21.0,22.27530991735537,90,42,117,211.93340668109914
13630461,215.0,26.794938016528928,45,37,176,87.29544279269312
16885164,43.0,20.92746730083234,59,45,117,133.5649639672565
12493640,43.0,24.023808670084986,20,42,77,61.811076659952214
